pc_time_s,t_ms,Bx_raw,By_raw,Bz_raw,T_raw,Bx_mT,By_mT,Bz_mT,Bmag_mT,run_id,step_index,m1_deg,m2_deg,m3_deg,m4_deg
1777615383,375541,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615383,375556,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615383,375570,32700,32932,33440,17480,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615383,375584,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615383,375599,32704,32940,33440,17480,-0.5859,1.5747,6.1523,6.3776,20260501_160003,2,0,0,180,180
1777615383,375612,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615383,375626,32700,32944,33440,17488,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615383,375641,32700,32944,33436,17480,-0.6226,1.6113,6.1157,6.355,20260501_160003,2,0,0,180,180
1777615383,375655,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615383,375669,32696,32936,33436,17480,-0.6592,1.5381,6.1157,6.3405,20260501_160003,2,0,0,180,180
1777615383,375683,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615383,375697,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615383,375711,32700,32932,33440,17488,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615383,375726,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615383,375740,32696,32932,33444,17480,-0.6592,1.5015,6.189,6.4025,20260501_160003,2,0,0,180,180
1777615383,375753,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615383,375768,32700,32932,33444,17488,-0.6226,1.5015,6.189,6.3988,20260501_160003,2,0,0,180,180
1777615383,375782,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615383,375796,32700,32932,33444,17480,-0.6226,1.5015,6.189,6.3988,20260501_160003,2,0,0,180,180
1777615383,375811,32692,32940,33436,17480,-0.6958,1.5747,6.1157,6.3534,20260501_160003,2,0,0,180,180
1777615383,375824,32700,32940,33436,17480,-0.6226,1.5747,6.1157,6.3458,20260501_160003,2,0,0,180,180
1777615383,375838,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615383,375853,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615383,375867,32696,32944,33444,17480,-0.6592,1.6113,6.189,6.4292,20260501_160003,2,0,0,180,180
1777615383,375881,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615383,375895,32700,32940,33444,17488,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615383,375909,32700,32936,33436,17480,-0.6226,1.5381,6.1157,6.3368,20260501_160003,2,0,0,180,180
1777615383,375923,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615383,375938,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615383,375952,32696,32944,33440,17488,-0.6592,1.6113,6.1523,6.3939,20260501_160003,2,0,0,180,180
1777615383,375965,32704,32936,33444,17488,-0.5859,1.5381,6.189,6.4041,20260501_160003,2,0,0,180,180
1777615383,375980,32696,32936,33436,17480,-0.6592,1.5381,6.1157,6.3405,20260501_160003,2,0,0,180,180
1777615383,375994,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615383,376008,32696,32940,33440,17488,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615383,376023,32696,32940,33444,17488,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615383,376036,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615384,376050,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615384,376065,32700,32944,33444,17488,-0.6226,1.6113,6.189,6.4255,20260501_160003,2,0,0,180,180
1777615384,376079,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376092,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615384,376107,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376121,32696,32944,33440,17480,-0.6592,1.6113,6.1523,6.3939,20260501_160003,2,0,0,180,180
1777615384,376135,32696,32944,33440,17480,-0.6592,1.6113,6.1523,6.3939,20260501_160003,2,0,0,180,180
1777615384,376150,32696,32936,33440,17488,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615384,376163,32696,32944,33444,17480,-0.6592,1.6113,6.189,6.4292,20260501_160003,2,0,0,180,180
1777615384,376177,32704,32932,33440,17480,-0.5859,1.5015,6.1523,6.36,20260501_160003,2,0,0,180,180
1777615384,376192,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376206,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615384,376220,32700,32944,33444,17480,-0.6226,1.6113,6.189,6.4255,20260501_160003,2,0,0,180,180
1777615384,376233,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376248,32704,32940,33436,17480,-0.5859,1.5747,6.1157,6.3423,20260501_160003,2,0,0,180,180
1777615384,376262,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615384,376276,32692,32936,33440,17480,-0.6958,1.5381,6.1523,6.3797,20260501_160003,2,0,0,180,180
1777615384,376291,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376304,32696,32932,33440,17488,-0.6592,1.5015,6.1523,6.3671,20260501_160003,2,0,0,180,180
1777615384,376318,32708,32940,33436,17488,-0.5493,1.5747,6.1157,6.339,20260501_160003,2,0,0,180,180
1777615384,376333,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615384,376347,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615384,376361,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615384,376375,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615384,376389,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376403,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376418,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376432,32696,32940,33440,17488,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615384,376445,32708,32936,33448,17480,-0.5493,1.5381,6.2256,6.4363,20260501_160003,2,0,0,180,180
1777615384,376460,32704,32936,33444,17480,-0.5859,1.5381,6.189,6.4041,20260501_160003,2,0,0,180,180
1777615384,376474,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615384,376488,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615384,376503,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615384,376516,32704,32940,33436,17480,-0.5859,1.5747,6.1157,6.3423,20260501_160003,2,0,0,180,180
1777615384,376530,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615384,376545,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615384,376559,32700,32936,33436,17488,-0.6226,1.5381,6.1157,6.3368,20260501_160003,2,0,0,180,180
1777615384,376573,32704,32936,33440,17488,-0.5859,1.5381,6.1523,6.3687,20260501_160003,2,0,0,180,180
1777615384,376587,32700,32940,33436,17480,-0.6226,1.5747,6.1157,6.3458,20260501_160003,2,0,0,180,180
1777615384,376601,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615384,376615,32696,32932,33440,17480,-0.6592,1.5015,6.1523,6.3671,20260501_160003,2,0,0,180,180
1777615384,376630,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615384,376644,32692,32940,33440,17480,-0.6958,1.5747,6.1523,6.3887,20260501_160003,2,0,0,180,180
1777615384,376657,32696,32932,33436,17488,-0.6592,1.5015,6.1157,6.3317,20260501_160003,2,0,0,180,180
1777615384,376672,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615384,376686,32696,32936,33440,17488,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615384,376700,32700,32932,33440,17480,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615384,376715,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615384,376728,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615384,376742,32700,32944,33444,17480,-0.6226,1.6113,6.189,6.4255,20260501_160003,2,0,0,180,180
1777615384,376757,32700,32940,33436,17488,-0.6226,1.5747,6.1157,6.3458,20260501_160003,2,0,0,180,180
1777615384,376771,32692,32936,33436,17480,-0.6958,1.5381,6.1157,6.3444,20260501_160003,2,0,0,180,180
1777615384,376785,32704,32944,33440,17480,-0.5859,1.6113,6.1523,6.3868,20260501_160003,2,0,0,180,180
1777615384,376799,32704,32936,33436,17488,-0.5859,1.5381,6.1157,6.3333,20260501_160003,2,0,0,180,180
1777615384,376813,32696,32936,33440,17488,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615384,376827,32700,32932,33436,17480,-0.6226,1.5015,6.1157,6.328,20260501_160003,2,0,0,180,180
1777615384,376842,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615384,376856,32700,32936,33444,17480,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615384,376869,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615384,376884,32700,32940,33444,17488,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615384,376898,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615384,376912,32696,32944,33440,17488,-0.6592,1.6113,6.1523,6.3939,20260501_160003,2,0,0,180,180
1777615384,376926,32696,32932,33444,17488,-0.6592,1.5015,6.189,6.4025,20260501_160003,2,0,0,180,180
1777615384,376940,32696,32940,33436,17480,-0.6592,1.5747,6.1157,6.3495,20260501_160003,2,0,0,180,180
1777615384,376954,32708,32940,33440,17488,-0.5493,1.5747,6.1523,6.3744,20260501_160003,2,0,0,180,180
1777615384,376969,32700,32944,33444,17480,-0.6226,1.6113,6.189,6.4255,20260501_160003,2,0,0,180,180
1777615384,376983,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615384,376996,32696,32944,33436,17480,-0.6592,1.6113,6.1157,6.3587,20260501_160003,2,0,0,180,180
1777615384,377011,32704,32932,33440,17488,-0.5859,1.5015,6.1523,6.36,20260501_160003,2,0,0,180,180
1777615384,377025,32704,32940,33440,17480,-0.5859,1.5747,6.1523,6.3776,20260501_160003,2,0,0,180,180
1777615384,377039,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615385,377054,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615385,377067,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615385,377081,32704,32940,33436,17488,-0.5859,1.5747,6.1157,6.3423,20260501_160003,2,0,0,180,180
1777615385,377096,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615385,377110,32696,32936,33436,17488,-0.6592,1.5381,6.1157,6.3405,20260501_160003,2,0,0,180,180
1777615385,377124,32700,32932,33444,17480,-0.6226,1.5015,6.189,6.3988,20260501_160003,2,0,0,180,180
1777615385,377138,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615385,377152,32696,32940,33436,17488,-0.6592,1.5747,6.1157,6.3495,20260501_160003,2,0,0,180,180
1777615385,377166,32696,32940,33444,17488,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615385,377181,32696,32940,33444,17480,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615385,377195,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615385,377208,32700,32944,33440,17488,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615385,377223,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615385,377237,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615385,377251,32700,32932,33444,17488,-0.6226,1.5015,6.189,6.3988,20260501_160003,2,0,0,180,180
1777615385,377266,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615385,377279,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615385,377293,32704,32936,33440,17488,-0.5859,1.5381,6.1523,6.3687,20260501_160003,2,0,0,180,180
1777615385,377308,32696,32936,33448,17488,-0.6592,1.5381,6.2256,6.4466,20260501_160003,2,0,0,180,180
1777615385,377322,32692,32936,33440,17488,-0.6958,1.5381,6.1523,6.3797,20260501_160003,2,0,0,180,180
1777615385,377336,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615385,377350,32696,32940,33444,17488,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615385,377364,32700,32944,33444,17488,-0.6226,1.6113,6.189,6.4255,20260501_160003,2,0,0,180,180
1777615385,377378,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615385,377393,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615385,377406,32700,32944,33440,17488,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615385,377420,32696,32940,33436,17480,-0.6592,1.5747,6.1157,6.3495,20260501_160003,2,0,0,180,180
1777615385,377435,32692,32940,33436,17480,-0.6958,1.5747,6.1157,6.3534,20260501_160003,2,0,0,180,180
1777615385,377449,32704,32932,33436,17480,-0.5859,1.5015,6.1157,6.3245,20260501_160003,2,0,0,180,180
1777615385,377463,32700,32940,33436,17480,-0.6226,1.5747,6.1157,6.3458,20260501_160003,2,0,0,180,180
1777615385,377477,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615385,377491,32688,32940,33440,17488,-0.7324,1.5747,6.1523,6.3928,20260501_160003,2,0,0,180,180
1777615385,377505,32692,32940,33440,17480,-0.6958,1.5747,6.1523,6.3887,20260501_160003,2,0,0,180,180
1777615385,377520,32700,32932,33444,17480,-0.6226,1.5015,6.189,6.3988,20260501_160003,2,0,0,180,180
1777615385,377534,32700,32940,33444,17488,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615385,377547,32704,32936,33440,17488,-0.5859,1.5381,6.1523,6.3687,20260501_160003,2,0,0,180,180
1777615385,377562,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615385,377576,32696,32936,33444,17480,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615385,377590,32696,32940,33444,17488,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615385,377605,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615385,377618,32696,32944,33440,17480,-0.6592,1.6113,6.1523,6.3939,20260501_160003,2,0,0,180,180
1777615385,377632,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615385,377647,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615385,377661,32700,32932,33436,17488,-0.6226,1.5015,6.1157,6.328,20260501_160003,2,0,0,180,180
1777615385,377675,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615385,377689,32700,32936,33436,17480,-0.6226,1.5381,6.1157,6.3368,20260501_160003,2,0,0,180,180
1777615385,377703,32704,32940,33440,17488,-0.5859,1.5747,6.1523,6.3776,20260501_160003,2,0,0,180,180
1777615385,377717,32700,32936,33436,17488,-0.6226,1.5381,6.1157,6.3368,20260501_160003,2,0,0,180,180
1777615385,377732,32704,32936,33440,17488,-0.5859,1.5381,6.1523,6.3687,20260501_160003,2,0,0,180,180
1777615385,377746,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615385,377759,32704,32936,33440,17480,-0.5859,1.5381,6.1523,6.3687,20260501_160003,2,0,0,180,180
1777615385,377774,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615385,377788,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615385,377802,32700,32940,33444,17488,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615385,377817,32692,32940,33440,17480,-0.6958,1.5747,6.1523,6.3887,20260501_160003,2,0,0,180,180
1777615385,377830,32700,32932,33440,17480,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615385,377844,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615385,377859,32704,32940,33444,17488,-0.5859,1.5747,6.189,6.413,20260501_160003,2,0,0,180,180
1777615385,377873,32704,32944,33440,17488,-0.5859,1.6113,6.1523,6.3868,20260501_160003,2,0,0,180,180
1777615385,377887,32704,32936,33444,17488,-0.5859,1.5381,6.189,6.4041,20260501_160003,2,0,0,180,180
1777615385,377901,32704,32940,33436,17488,-0.5859,1.5747,6.1157,6.3423,20260501_160003,2,0,0,180,180
1777615385,377915,32704,32940,33440,17480,-0.5859,1.5747,6.1523,6.3776,20260501_160003,2,0,0,180,180
1777615385,377929,32700,32932,33440,17480,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615385,377944,32696,32948,33444,17480,-0.6592,1.6479,6.189,6.4384,20260501_160003,2,0,0,180,180
1777615385,377958,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615385,377971,32692,32940,33436,17480,-0.6958,1.5747,6.1157,6.3534,20260501_160003,2,0,0,180,180
1777615385,377986,32700,32940,33436,17488,-0.6226,1.5747,6.1157,6.3458,20260501_160003,2,0,0,180,180
1777615385,378000,32696,32940,33440,17488,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615385,378014,32700,32936,33444,17488,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615385,378028,32704,32936,33436,17488,-0.5859,1.5381,6.1157,6.3333,20260501_160003,2,0,0,180,180
1777615385,378042,32696,32944,33436,17488,-0.6592,1.6113,6.1157,6.3587,20260501_160003,2,0,0,180,180
1777615386,378056,32700,32940,33440,17480,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615386,378071,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615386,378085,32696,32940,33444,17480,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615386,378098,32704,32940,33440,17488,-0.5859,1.5747,6.1523,6.3776,20260501_160003,2,0,0,180,180
1777615386,378113,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615386,378127,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615386,378141,32696,32940,33436,17488,-0.6592,1.5747,6.1157,6.3495,20260501_160003,2,0,0,180,180
1777615386,378156,32692,32940,33444,17480,-0.6958,1.5747,6.189,6.4239,20260501_160003,2,0,0,180,180
1777615386,378169,32696,32932,33436,17480,-0.6592,1.5015,6.1157,6.3317,20260501_160003,2,0,0,180,180
1777615386,378183,32696,32936,33440,17488,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615386,378198,32696,32940,33436,17488,-0.6592,1.5747,6.1157,6.3495,20260501_160003,2,0,0,180,180
1777615386,378212,32700,32940,33436,17488,-0.6226,1.5747,6.1157,6.3458,20260501_160003,2,0,0,180,180
1777615386,378226,32700,32944,33440,17488,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615386,378240,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615386,378254,32700,32932,33440,17488,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615386,378268,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615386,378283,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615386,378297,32696,32936,33440,17488,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615386,378310,32696,32940,33436,17480,-0.6592,1.5747,6.1157,6.3495,20260501_160003,2,0,0,180,180
1777615386,378324,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615386,378339,32692,32944,33436,17480,-0.6958,1.6113,6.1157,6.3626,20260501_160003,2,0,0,180,180
1777615386,378353,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615386,378368,32700,32936,33436,17488,-0.6226,1.5381,6.1157,6.3368,20260501_160003,2,0,0,180,180
1777615386,378381,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615386,378395,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615386,378409,32700,32932,33440,17488,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615386,378424,32704,32936,33444,17488,-0.5859,1.5381,6.189,6.4041,20260501_160003,2,0,0,180,180
1777615386,378438,32696,32940,33444,17488,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615386,378451,32696,32936,33436,17488,-0.6592,1.5381,6.1157,6.3405,20260501_160003,2,0,0,180,180
1777615386,378466,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615386,378480,32704,32940,33440,17480,-0.5859,1.5747,6.1523,6.3776,20260501_160003,2,0,0,180,180
1777615386,378494,32700,32932,33440,17488,-0.6226,1.5015,6.1523,6.3634,20260501_160003,2,0,0,180,180
1777615386,378509,32696,32932,33440,17480,-0.6592,1.5015,6.1523,6.3671,20260501_160003,2,0,0,180,180
1777615386,378522,32692,32940,33444,17480,-0.6958,1.5747,6.189,6.4239,20260501_160003,2,0,0,180,180
1777615386,378536,32696,32944,33444,17480,-0.6592,1.6113,6.189,6.4292,20260501_160003,2,0,0,180,180
1777615386,378551,32696,32936,33444,17488,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615386,378565,32696,32936,33444,17480,-0.6592,1.5381,6.189,6.4112,20260501_160003,2,0,0,180,180
1777615386,378578,32700,32936,33444,17480,-0.6226,1.5381,6.189,6.4075,20260501_160003,2,0,0,180,180
1777615386,378593,32700,32932,33444,17488,-0.6226,1.5015,6.189,6.3988,20260501_160003,2,0,0,180,180
1777615386,378607,32692,32940,33440,17488,-0.6958,1.5747,6.1523,6.3887,20260501_160003,2,0,0,180,180
1777615386,378621,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615386,378636,32696,32940,33440,17480,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615386,378649,32696,32936,33440,17480,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615386,378663,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615386,378678,32692,32936,33440,17480,-0.6958,1.5381,6.1523,6.3797,20260501_160003,2,0,0,180,180
1777615386,378692,32696,32936,33436,17488,-0.6592,1.5381,6.1157,6.3405,20260501_160003,2,0,0,180,180
1777615386,378706,32700,32936,33440,17480,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615386,378720,32696,32932,33436,17488,-0.6592,1.5015,6.1157,6.3317,20260501_160003,2,0,0,180,180
1777615386,378734,32696,32940,33440,17488,-0.6592,1.5747,6.1523,6.3848,20260501_160003,2,0,0,180,180
1777615386,378748,32696,32940,33444,17480,-0.6592,1.5747,6.189,6.4201,20260501_160003,2,0,0,180,180
1777615386,378763,32700,32936,33440,17488,-0.6226,1.5381,6.1523,6.3722,20260501_160003,2,0,0,180,180
1777615386,378777,32696,32936,33436,17480,-0.6592,1.5381,6.1157,6.3405,20260501_160003,2,0,0,180,180
1777615386,378790,32700,32940,33444,17480,-0.6226,1.5747,6.189,6.4164,20260501_160003,2,0,0,180,180
1777615386,378805,32696,32936,33440,17488,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615386,378819,32696,32936,33436,17488,-0.6592,1.5381,6.1157,6.3405,20260501_160003,2,0,0,180,180
1777615386,378833,32704,32944,33444,17488,-0.5859,1.6113,6.189,6.4221,20260501_160003,2,0,0,180,180
1777615386,378848,32696,32944,33440,17488,-0.6592,1.6113,6.1523,6.3939,20260501_160003,2,0,0,180,180
1777615386,378861,32708,32940,33440,17488,-0.5493,1.5747,6.1523,6.3744,20260501_160003,2,0,0,180,180
1777615386,378875,32696,32936,33440,17488,-0.6592,1.5381,6.1523,6.3759,20260501_160003,2,0,0,180,180
1777615386,378890,32700,32944,33440,17480,-0.6226,1.6113,6.1523,6.3902,20260501_160003,2,0,0,180,180
1777615386,378904,32692,32936,33440,17480,-0.6958,1.5381,6.1523,6.3797,20260501_160003,2,0,0,180,180
1777615386,378918,32700,32940,33440,17488,-0.6226,1.5747,6.1523,6.3811,20260501_160003,2,0,0,180,180
1777615386,378932,32700,32944,33444,17480,-0.6226,1.6113,6.189,6.4255,20260501_160003,2,0,0,180,180
